
Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Virginia,US,2020-05-09 02:32:39,37,769,-78,170,22342,812,2997,18533,51,282,551,129945,4622,3,634,84000051,USA,1643,369,20,687
Wisconsin,US,2020-05-09 02:32:39,44,268,-89,616,9590,384,4694,4512,55,185,329,106855,1767,4,004,84000055,USA,2065,002,18,425
Wyoming,US,2020-05-09 02:32:39,42,756,-107,302,644,7,428,209,56,129,514,12038,60,1,086,84000056,USA,2420,963,9,316
Arizona,US,2020-05-10 02:32:34,33,729,-111,431,10960,532,2684,7744,4,150,575,128940,1514,4,854,84000004,USA,1771,466,13,813
Arkansas,US,2020-05-10 02:32:34,34,969,-92,373,3747,88,2968,691,5,144,726,65528,471,2,348,84000005,USA,2530,989,12,570
Colorado,US,2020-05-10 02:32:34,39,059,-105,311,19375,967,2974,15434,8,341,902,96772,3600,4,990,84000008,USA,1707,697,18,580
Connecticut,US,2020-05-10 02:32:34,41,597,-72,755,32984,2932,5413,24639,9,925,142,123569,9389,8,889,84000009,USA,3465,892,28,465
Hawaii,US,2020-05-10 02:32:34,21,094,-157,498,631,17,566,48,15,44,568,36262,81,2,694,84000015,USA,2561,262,12,836
Idaho,US,2020-05-10 02:32:34,44,240,-114,478,2205,67,1442,696,16,136,914,31806,206,3,038,84000016,USA,1974,918,9,342
Kansas,US,2020-05-10 02:32:34,38,526,-96,726,6829,174,350,6305,20,280,050,49933,635,2,547,84000020,USA,2047,703,9,298
Kentucky,US,2020-05-10 02:32:34,37,668,-84,670,6440,304,2266,3870,21,188,122,86447,1696,4,720,84000021,USA,2525,251,26,335
Maine,US,2020-05-10 02:32:34,44,693,-69,381,1408,64,857,487,23,119,931,23500,198,4,545,84000023,USA,2001,693,14,062
Maryland,US,2020-05-10 02:32:34,39,063,-76,802,31534,1614,2159,27761,24,530,577,156028,5932,5,118,84000024,USA,2625,260,18,811
Minnesota,US,2020-05-10 02:32:34,45,694,-93,900,10790,558,6322,3910,27,218,136,106263,1612,5,171,84000027,USA,2148,269,14,939
Mississippi,US,2020-05-10 02:32:34,32,741,-89,678,9378,421,4421,4536,28,323,914,81479,1512,4,489,84000028,USA,2814,272,16,122
Montana,US,2020-05-10 02:32:34,46,921,-110,454,458,16,422,20,30,52,887,21329,62,3,493,84000030,USA,2462,969,13,537
New Hampshire,US,2020-05-10 02:32:34,43,452,-71,563,3011,131,1210,1670,33,226,706,32298,309,4,350,84000033,USA,2431,807,10,262
New Mexico,US,2020-05-10 02:32:34,34,840,-106,248,4778,191,1189,3398,35,286,531,93262,789,3,997,84000035,USA,5592,812,16,513
New York,US,2020-05-10 02:32:34,42,165,-74,948,333122,26612,57180,249330,36,1975,692,1153768,72255,7,988,84000036,USA,6842,810,21,690
North Dakota,US,2020-05-10 02:32:34,47,528,-99,783,1464,35,762,667,38,241,417,43933,110,2,390,84000038,USA,7244,672,7,513
Oklahoma,US,2020-05-10 02:32:34,35,565,-96,928,4490,270,3154,1066,40,122,756,95869,822,6,013,84000040,USA,2621,065,18,307
Oregon,US,2020-05-10 02:32:34,44,571,-122,070,3160,127,1125,1908,41,78,860,74620,662,4,018,84000041,USA,1862,206,20,949
Rhode Island,US,2020-05-10 02:32:34,41,680,-71,511,10989,418,772,9799,44,1037,323,87815,1218,3,803,84000044,USA,8289,431,11,083
South Carolina,US,2020-05-10 02:32:34,33,856,-80,945,7531,330,4120,3081,45,149,425,80963,1252,4,381,84000045,USA,1606,416,16,624
South Dakota,US,2020-05-10 02:32:34,44,299,-99,438,3393,34,2125,1234,46,461,073,22952,253,1,002,84000046,USA,3118,935,7,456
Tennessee,US,2020-05-10 02:32:34,35,747,-86,692,14768,242,7369,7157,47,224,952,252748,1319,1,638,84000047,USA,3849,973,8,931
Utah,US,2020-05-10 02:32:34,40,150,-111,862,6103,66,2901,3136,49,212,953,143294,498,1,081,84000049,USA,4999,996,8,159
Virginia,US,2020-05-10 02:32:34,37,769,-78,170,23196,827,3124,19245,51,293,351,137149,4717,3,565,84000051,USA,1734,475,20,335
Wisconsin,US,2020-05-10 02:32:34,44,268,-89,616,9939,398,4875,4666,55,192,073,111874,1806,4,004,84000055,USA,2161,995,18,170
Wyoming,US,2020-05-10 02:32:34,42,756,-107,302,653,7,438,208,56,131,324,12047,64,1,071,84000056,USA,2422,773,9,800
Arizona,US,2020-05-11 02:32:34,33,729,-111,431,11119,536,2775,7808,4,152,760,137739,1528,4,820,84000004,USA,1892,352,13,742
Arkansas,US,2020-05-11 02:32:34,34,969,-92,373,4012,91,2968,953,5,154,961,65528,471,2,268,84000005,USA,2530,989,11,739
Colorado,US,2020-05-11 02:32:34,39,059,-105,311,19703,971,3023,15709,8,347,691,100610,3623,4,928,84000008,USA,1775,424,18,388
Connecticut,US,2020-05-11 02:32:34,41,597,-72,755,33554,2967,5413,25174,9,941,130,130192,9389,8,842,84000009,USA,3651,655,27,981
Hawaii,US,2020-05-11 02:32:34,21,094,-157,498,632,17,551,64,15,44,639,37270,81,2,689,84000015,USA,2632,459,12,816
Idaho,US,2020-05-11 02:32:34,44,240,-114,478,2230,67,1473,690,16,138,466,32142,207,3,004,84000016,USA,1995,781,9,282
Kansas,US,2020-05-11 02:32:34,38,526,-96,726,6951,174,371,6406,20,285,053,52505,657,2,503,84000020,USA,2153,178,9,451
Kentucky,US,2020-05-11 02:32:34,37,668,-84,670,6440,304,2308,3828,21,188,122,86923,1757,4,720,84000021,USA,2539,155,27,282
Maine,US,2020-05-11 02:32:34,44,693,-69,381,1436,64,861,511,23,122,316,23528,199,4,456,84000023,USA,2004,078,13,857
Maryland,US,2020-05-11 02:32:34,39,063,-76,802,32587,1644,2293,28650,24,548,294,159931,5955,5,044,84000024,USA,2690,930,18,274
Minnesota,US,2020-05-11 02:32:34,45,694,-93,900,11271,578,6882,3811,27,227,860,111088,1657,5,128,84000027,USA,2245,814,14,701
Mississippi,US,2020-05-11 02:32:34,32,741,-89,678,9501,430,4421,4650,28,328,163,81602,1531,4,525,84000028,USA,2818,521,16,114
Montana,US,2020-05-11 02:32:34,46,921,-110,454,458,16,422,20,30,52,887,21704,62,3,493,84000030,USA,2506,273,13,537
New Hampshire,US,2020-05-11 02:32:34,43,452,-71,563,3071,133,1228,1710,33,231,224,33453,313,4,330,84000033,USA,2518,770,10,192
New Mexico,US,2020-05-11 02:32:34,34,840,-106,248,4863,200,1268,3395,35,291,628,97053,789,4,112,84000035,USA,5820,154,16,224
New York,US,2020-05-11 02:32:34,42,165,-74,948,335395,26641,58006,250748,36,1989,173,1182998,72715,7,943,84000036,USA,7016,168,21,680
North Dakota,US,2020-05-11 02:32:34,47,528,-99,783,1491,35,792,664,38,245,870,44869,110,2,347,84000038,USA,7399,021,7,377
Oklahoma,US,2020-05-11 02:32:34,35,565,-96,928,4589,272,3204,1113,40,125,463,95968,826,5,927,84000040,USA,2623,772,17,999
Oregon,US,2020-05-11 02:32:34,44,571,-122,070,3228,127,1125,1976,41,80,557,75507,670,3,934,84000041,USA,1884,342,20,755
Rhode Island,US,2020-05-11 02:32:34,41,680,-71,511,11274,422,809,10043,44,1064,226,91213,1251,3,743,84000044,USA,8610,190,11,096
South Carolina,US,2020-05-11 02:32:34,33,856,-80,945,7653,331,4120,3202,45,151,845,84457,1252,4,325,84000045,USA,1675,742,16,359
South Dakota,US,2020-05-11 02:32:34,44,299,-99,438,3517,34,2147,1336,46,477,923,23894,261,,966,84000046,USA,3246,943,7,421
Tennessee,US,2020-05-11 02:32:34,35,747,-86,692,14985,243,7528,7214,47,228,258,261869,1325,1,621,84000047,USA,3988,908,8,842
Utah,US,2020-05-11 02:32:34,40,150,-111,862,6251,67,3033,3151,49,218,117,146510,512,1,071,84000049,USA,5112,213,8,190
Virginia,US,2020-05-11 02:32:34,37,769,-78,170,24081,839,3201,20041,51,304,544,143055,4756,3,484,84000051,USA,1809,167,19,750
Wisconsin,US,2020-05-11 02:32:34,44,268,-89,616,10219,400,5014,4805,55,197,484,115382,1820,3,914,84000055,USA,2229,788,17,809
Wyoming,US,2020-05-11 02:32:34,42,756,-107,302,662,7,443,212,56,133,134,12064,65,1,057,84000056,USA,2426,192,9,818
Arizona,US,2020-05-12 03:32:31,33,729,-111,431,11383,542,2852,7989,4,156,387,150241,1537,4,761,84000004,USA,2064,113,13,502
Arkansas,US,2020-05-12 03:32:31,34,969,-92,373,4043,94,3149,800,5,156,159,69030,480,2,325,84000005,USA,2666,252,11,872
Colorado,US,2020-05-12 03:32:31,39,059,-105,311,19879,987,3076,15816,8,350,796,108790,3689,4,965,84000008,USA,1919,773,18,557
Connecticut,US,2020-05-12 03:32:31,41,597,-72,755,33765,3008,5413,25344,9,947,048,132508,9389,8,908,84000009,USA,3716,615,27,806
Hawaii,US,2020-05-12 03:32:31,21,094,-157,498,634,17,561,56,15,44,780,37683,81,2,681,84000015,USA,2661,631,12,776
Idaho,US,2020-05-12 03:32:31,44,240,-114,478,2260,70,1473,717,16,140,329,32142,207,3,097,84000016,USA,1995,781,9,159
Kansas,US,2020-05-12 03:32:31,38,526,-96,726,7159,180,376,6603,20,293,583,54109,660,2,514,84000020,USA,2218,956,9,219
Kentucky,US,2020-05-12 03:32:31,37,668,-84,670,6677,311,2308,4058,21,195,045,86923,1757,4,657,84000021,USA,2539,155,26,314
Maine,US,2020-05-12 03:32:31,44,693,-69,381,1462,65,872,525,23,124,530,23554,200,4,445,84000023,USA,2006,292,13,679
Maryland,US,2020-05-12 03:32:31,39,063,-76,802,33373,1683,2298,29392,24,561,519,164780,6183,5,042,84000024,USA,2772,517,18,526
Minnesota,US,2020-05-12 03:32:31,45,694,-93,900,11799,591,7536,3672,27,238,534,115781,1716,5,008,84000027,USA,2340,690,14,543
Mississippi,US,2020-05-12 03:32:31,32,741,-89,678,9674,435,6268,2971,28,334,138,95885,1546,4,496,84000028,USA,3311,854,15,980
Montana,US,2020-05-12 03:32:31,46,921,-110,454,459,16,423,20,30,53,003,22572,62,3,485,84000030,USA,2606,505,13,507
New Hampshire,US,2020-05-12 03:32:31,43,452,-71,563,3160,133,1229,1798,33,237,925,34883,318,4,208,84000033,USA,2626,439,10,063
New Mexico,US,2020-05-12 03:32:31,34,840,-106,248,5069,208,1285,3576,35,303,981,102498,789,4,103,84000035,USA,6146,684,15,565
New York,US,2020-05-12 03:32:31,42,165,-74,948,337055,26988,58363,251704,36,1999,018,1204651,73143,8,007,84000036,USA,7144,589,21,700
North Dakota,US,2020-05-12 03:32:31,47,528,-99,783,1518,36,846,636,38,250,322,47014,115,2,371,84000038,USA,7752,738,7,575
Oklahoma,US,2020-05-12 03:32:31,35,565,-96,928,4613,274,3241,1098,40,126,119,95992,828,5,939,84000040,USA,2624,428,17,949
Oregon,US,2020-05-12 03:32:31,44,571,-122,070,3286,130,1125,2031,41,82,004,77606,673,3,956,84000041,USA,1936,724,20,480
Rhode Island,US,2020-05-12 03:32:31,41,680,-71,511,11450,430,841,10179,44,1080,840,93332,1280,3,755,84000044,USA,8810,216,11,179
South Carolina,US,2020-05-12 03:32:31,33,856,-80,945,7792,346,4120,3326,45,154,603,84457,1252,4,440,84000045,USA,1675,742,16,067
South Dakota,US,2020-05-12 03:32:31,44,299,-99,438,3614,34,2187,1393,46,491,104,24578,263,,940,84000046,USA,3339,892,7,277
Tennessee,US,2020-05-12 03:32:31,35,747,-86,692,15544,251,8038,7255,47,236,773,273277,1344,1,614,84000047,USA,4162,680,8,646
Utah,US,2020-05-12 03:32:31,40,150,-111,862,6362,68,3181,3113,49,221,990,150585,517,1,068,84000049,USA,5254,403,8,126
Virginia,US,2020-05-12 03:32:31,37,769,-78,170,25070,850,3273,20947,51,317,051,150617,4777,3,390,84000051,USA,1904,801,19,054
Wisconsin,US,2020-05-12 03:32:31,44,268,-89,616,10418,409,5176,4833,55,201,330,118451,1846,3,925,84000055,USA,2289,097,17,719
Wyoming,US,2020-05-12 03:32:31,42,756,-107,302,669,7,443,219,56,134,542,12065,66,1,046,84000056,USA,2426,393,9,865
Arizona,US,2020-05-13 03:32:30,33,729,-111,431,11736,562,2909,8265,4,161,237,122842,1564,4,788,84000004,USA,1687,687,13,326
Arkansas,US,2020-05-13 03:32:30,34,969,-92,373,4164,95,3220,849,5,160,832,70444,485,2,281,84000005,USA,2720,867,11,647
Colorado,US,2020-05-13 03:32:30,39,059,-105,311,20157,1010,3114,16033,8,355,702,108657,3663,5,010,84000008,USA,1917,426,18,172
Connecticut,US,2020-05-13 03:32:30,41,597,-72,755,34333,3041,5413,25879,9,962,979,138424,9389,8,857,84000009,USA,3882,548,27,346
Hawaii,US,2020-05-13 03:32:30,21,094,-157,498,635,17,561,57,15,44,851,37939,81,2,677,84000015,USA,2679,712,12,755
Idaho,US,2020-05-13 03:32:30,44,240,-114,478,2293,69,1508,716,16,142,378,32705,210,3,009,84000016,USA,2030,739,9,158
Kansas,US,2020-05-13 03:32:30,38,526,-96,726,7240,184,376,6680,20,296,905,54109,660,2,541,84000020,USA,2218,956,9,116
Kentucky,US,2020-05-13 03:32:30,37,668,-84,670,6853,321,2335,4197,21,200,186,104024,1767,4,684,84000021,USA,3038,702,25,784
Maine,US,2020-05-13 03:32:30,44,693,-69,381,1477,65,913,499,23,125,808,23569,202,4,400,84000023,USA,2007,570,13,676
Maryland,US,2020-05-13 03:32:30,39,063,-76,802,34061,1756,2394,29911,24,573,095,169503,6287,5,155,84000024,USA,2851,984,18,458
Mississippi,US,2020-05-13 03:32:30,32,741,-89,678,9908,457,6268,3183,28,342,220,97692,1582,4,612,84000028,USA,3374,267,15,966
Montana,US,2020-05-13 03:32:30,46,921,-110,454,461,16,425,20,30,53,234,23035,63,3,470,84000030,USA,2659,970,13,665
New Hampshire,US,2020-05-13 03:32:30,43,452,-71,563,3239,142,1231,1866,33,243,873,35561,318,4,384,84000033,USA,2677,487,9,817
New Mexico,US,2020-05-13 03:32:30,34,840,-106,248,5212,219,1300,3693,35,312,557,106721,886,4,201,84000035,USA,6399,933,16,999
New York,US,2020-05-13 03:32:30,42,165,-74,948,338485,27284,58679,252522,36,2007,499,1225113,73143,8,060,84000036,USA,7265,946,21,608
North Dakota,US,2020-05-13 03:32:30,47,528,-99,783,1571,38,877,656,38,259,062,47832,122,2,418,84000038,USA,7887,628,7,765
Oklahoma,US,2020-05-13 03:32:30,35,565,-96,928,4732,278,3423,1031,40,129,373,96111,828,5,874,84000040,USA,2627,682,17,497
Oregon,US,2020-05-13 03:32:30,44,571,-122,070,3358,130,1125,2103,41,83,801,77606,673,3,871,84000041,USA,1936,724,20,041
Rhode Island,US,2020-05-13 03:32:30,41,680,-71,511,11614,444,863,10307,44,1096,321,95239,1307,3,822,84000044,USA,8990,230,11,253
South Carolina,US,2020-05-13 03:32:30,33,856,-80,945,7927,355,6817,755,45,157,282,93140,1338,4,478,84000045,USA,1848,025,16,879
South Dakota,US,2020-05-13 03:32:30,44,299,-99,438,3663,39,2309,1315,46,497,763,25197,271,1,064,84000046,USA,3424,007,7,398
Tennessee,US,2020-05-13 03:32:30,35,747,-86,692,16111,266,8336,7509,47,245,410,283824,1363,1,651,84000047,USA,4323,336,8,460
Utah,US,2020-05-13 03:32:30,40,150,-111,862,6432,73,3267,3092,49,224,433,153485,535,1,134,84000049,USA,5355,593,8,317
Virginia,US,2020-05-13 03:32:30,37,769,-78,170,25800,892,3400,21508,51,326,283,155329,4929,3,457,84000051,USA,1964,392,19,104
Wisconsin,US,2020-05-13 03:32:30,44,268,-89,616,10611,418,5371,4822,55,205,060,123359,1877,3,939,84000055,USA,2383,946,17,689
Wyoming,US,2020-05-13 03:32:30,42,756,-107,302,675,7,477,191,56,135,749,15059,67,1,037,84000056,USA,3028,517,9,925
Arizona,US,2020-05-14 03:32:32,33,729,-111,431,12216,595,2979,8642,4,167,831,127750,1590,4,870,84000004,USA,1755,117,13,015
Arkansas,US,2020-05-14 03:32:32,34,969,-92,373,4236,97,3220,919,5,163,613,73215,497,2,289,84000005,USA,2827,896,11,732
Colorado,US,2020-05-14 03:32:32,39,059,-105,311,20475,1062,3171,16242,8,361,314,111250,3695,5,186,84000008,USA,1963,184,18,046
Connecticut,US,2020-05-14 03:32:32,41,597,-72,755,34855,3125,5413,26317,9,977,621,142943,9389,8,965,84000009,USA,4009,298,26,937
Hawaii,US,2020-05-14 03:32:32,21,094,-157,498,638,17,563,58,15,45,063,38365,81,2,664,84000015,USA,2709,802,12,695
Idaho,US,2020-05-14 03:32:32,44,240,-114,478,2293,69,1536,688,16,142,378,33128,214,3,009,84000016,USA,2057,004,9,332
Kansas,US,2020-05-14 03:32:32,38,526,-96,726,7518,188,422,6908,20,308,305,57628,704,2,500,84000020,USA,2363,267,9,364
Kentucky,US,2020-05-14 03:32:32,37,668,-84,670,6853,321,2546,3986,21,200,186,110634,1825,4,684,84000021,USA,3231,791,26,630
Maine,US,2020-05-14 03:32:32,44,693,-69,381,1515,66,943,506,23,129,045,23607,204,4,356,84000023,USA,2010,807,13,465
Maryland,US,2020-05-14 03:32:32,39,063,-76,802,34812,1809,2456,30547,24,585,731,173574,6404,5,196,84000024,USA,2920,481,18,395
Minnesota,US,2020-05-14 03:32:32,45,694,-93,900,12917,638,8149,4130,27,261,136,122035,1851,4,939,84000027,USA,2467,124,14,329
Mississippi,US,2020-05-14 03:32:32,32,741,-89,678,10090,465,6268,3357,28,348,507,100048,1616,4,608,84000028,USA,3455,643,16,015
Montana,US,2020-05-14 03:32:32,46,921,-110,454,462,16,430,16,30,53,349,23852,63,3,463,84000030,USA,2754,313,13,636
New Hampshire,US,2020-05-14 03:32:32,43,452,-71,563,3299,150,1234,1915,33,248,390,37216,319,4,546,84000033,USA,2802,097,9,669
New Mexico,US,2020-05-14 03:32:32,34,840,-106,248,5364,231,1434,3699,35,321,672,110289,886,4,306,84000035,USA,6613,902,16,517
New York,US,2020-05-14 03:32:32,42,165,-74,948,340661,27477,59193,253991,36,2020,405,1258907,73963,8,065,84000036,USA,7466,372,21,711
North Dakota,US,2020-05-14 03:32:32,47,528,-99,783,1647,40,969,638,38,271,594,48945,127,2,428,84000038,USA,8071,165,7,710
Oklahoma,US,2020-05-14 03:32:32,35,565,-96,928,4858,278,3559,1021,40,132,818,109127,848,5,722,84000040,USA,2983,540,17,455
Oregon,US,2020-05-14 03:32:32,44,571,-122,070,3416,134,1406,1876,41,85,249,83987,678,3,922,84000041,USA,2095,968,19,847
Rhode Island,US,2020-05-14 03:32:32,41,680,-71,511,11835,462,886,10487,44,1117,182,97922,1328,3,903,84000044,USA,9243,496,11,220
South Carolina,US,2020-05-14 03:32:32,33,856,-80,945,8030,362,6817,851,45,159,326,93140,1338,4,508,84000045,USA,1848,025,16,662
South Dakota,US,2020-05-14 03:32:32,44,299,-99,438,3732,39,2367,1326,46,507,139,25844,281,1,045,84000046,USA,3511,928,7,529
Tennessee,US,2020-05-14 03:32:32,35,747,-86,692,16370,273,8624,7473,47,249,355,292917,1388,1,667,84000047,USA,4461,845,8,478
Utah,US,2020-05-14 03:32:32,40,150,-111,862,6620,75,3406,3139,49,230,993,156786,553,1,132,84000049,USA,5470,776,8,353
Virginia,US,2020-05-14 03:32:32,37,769,-78,170,26746,928,3554,22264,51,338,247,161392,5080,3,469,84000051,USA,2041,068,18,993
Wisconsin,US,2020-05-14 03:32:32,44,268,-89,616,10902,421,5673,4808,55,210,684,128013,1908,3,861,84000055,USA,2473,886,17,501
Wyoming,US,2020-05-14 03:32:32,42,756,-107,302,688,7,477,204,56,138,363,15059,67,1,017,84000056,USA,3028,517,9,738
Arizona,US,2020-05-15 02:33:07,33,729,-111,431,12674,624,3074,8976,4,174,124,134338,1636,4,923,84000004,USA,1845,627,12,908
Arkansas,US,2020-05-15 02:33:07,34,969,-92,373,4366,98,3277,991,5,144,674,75818,509,2,244,84000005,USA,2512,356,11,658
Colorado,US,2020-05-15 02:33:07,39,059,-105,311,20838,1086,3217,16535,8,361,850,114519,3735,5,211,84000008,USA,1988,613,17,923
Connecticut,US,2020-05-15 02:33:07,41,597,-72,755,35464,3219,6264,25981,9,994,702,149562,10946,9,076,84000009,USA,4194,949,30,865
Hawaii,US,2020-05-15 02:33:07,21,094,-157,498,637,17,563,57,15,44,989,38881,81,2,668,84000015,USA,2746,081,12,715
Idaho,US,2020-05-15 02:33:07,44,240,-114,478,2351,72,1557,722,16,131,556,33754,212,3,062,84000016,USA,1888,795,9,017
Kansas,US,2020-05-15 02:33:07,38,526,-96,726,7705,189,422,7094,20,264,475,57628,704,2,452,84000020,USA,1978,090,9,136
Kentucky,US,2020-05-15 02:33:07,37,668,-84,670,7225,328,2649,4248,21,161,717,117395,1835,4,539,84000021,USA,2627,654,25,397
Maine,US,2020-05-15 02:33:07,44,693,-69,381,1565,69,958,538,23,116,425,23657,207,4,408,84000023,USA,1759,915,13,226
Maryland,US,2020-05-15 02:33:07,39,063,-76,802,35903,1866,2569,31468,24,593,862,178454,6553,5,197,84000024,USA,2951,760,18,251
Minnesota,US,2020-05-15 02:33:07,45,694,-93,900,13435,672,8473,4290,27,238,224,128752,1915,5,001,84000027,USA,2282,985,14,253
Mississippi,US,2020-05-15 02:33:07,32,741,-89,678,10483,480,6268,3735,28,352,233,105326,1667,4,578,84000028,USA,3539,002,15,901
Montana,US,2020-05-15 02:33:07,46,921,-110,454,462,16,431,15,30,43,226,24549,63,3,463,84000030,USA,2296,922,13,636
New Hampshire,US,2020-05-15 02:33:07,43,452,-71,563,3382,151,1236,1995,33,248,729,39175,326,4,464,84000033,USA,2881,126,9,639
New Mexico,US,2020-05-15 02:33:07,34,840,-106,248,5503,242,1515,3746,35,262,443,115011,886,4,397,84000035,USA,5484,996,16,100
New York,US,2020-05-15 02:33:07,42,165,-74,948,343051,27641,59758,255652,36,1763,435,1298757,74433,8,057,84000036,USA,6676,191,21,697
North Dakota,US,2020-05-15 02:33:07,47,528,-99,783,1712,40,1007,665,38,224,653,50246,129,2,336,84000038,USA,6593,426,7,535
Oklahoma,US,2020-05-15 02:33:07,35,565,-96,928,4963,284,3660,1019,40,125,424,112183,858,5,722,84000040,USA,2835,072,17,287
Oregon,US,2020-05-15 02:33:07,44,571,-122,070,3479,137,1406,1936,41,82,484,84050,685,3,937,84000041,USA,1992,774,19,689
Rhode Island,US,2020-05-15 02:33:07,41,680,-71,511,12016,468,903,10645,44,1134,268,101601,1351,3,894,84000044,USA,9590,781,11,243
South Carolina,US,2020-05-15 02:33:07,33,856,-80,945,8189,371,4914,2904,45,159,049,102535,1338,4,530,84000045,USA,1991,468,16,338
South Dakota,US,2020-05-15 02:33:07,44,299,-99,438,3792,43,2437,1312,46,428,639,26473,290,1,133,84000046,USA,2992,452,7,647
Tennessee,US,2020-05-15 02:33:07,35,747,-86,692,16699,287,8881,7531,47,244,524,302317,1435,1,718,84000047,USA,4426,845,8,593
Utah,US,2020-05-15 02:33:07,40,150,-111,862,6749,75,3566,3108,49,210,514,160119,558,1,111,84000049,USA,4994,419,8,267
Virginia,US,2020-05-15 02:33:07,37,769,-78,170,27813,956,3678,23179,51,325,850,166830,5211,3,437,84000051,USA,1954,538,18,735
Wisconsin,US,2020-05-15 02:33:07,44,268,-89,616,11275,434,5994,4847,55,193,647,133873,1939,3,849,84000055,USA,2299,261,17,197
Wyoming,US,2020-05-15 02:33:07,42,756,-107,302,701,7,480,214,56,121,121,15430,67,,998,84000056,USA,2666,049,9,557
Arizona,US,2020-05-16 02:32:24,33,729,-111,431,13169,651,3145,9373,4,180,924,142001,1629,4,943,84000004,USA,1950,907,12,369
Arkansas,US,2020-05-16 02:32:24,34,969,-92,373,4463,98,3390,975,5,147,888,81529,520,2,195,84000005,USA,2701,600,11,651
Colorado,US,2020-05-16 02:32:24,39,059,-105,311,21232,1150,3217,16865,8,368,692,118030,3789,5,416,84000008,USA,2049,581,17,845
Connecticut,US,2020-05-16 02:32:24,41,597,-72,755,36085,3285,6264,26536,9,1012,120,155908,10946,9,103,84000009,USA,4372,943,30,333
Hawaii,US,2020-05-16 02:32:24,21,094,-157,498,638,17,564,57,15,45,060,38776,81,2,664,84000015,USA,2738,665,12,695
Idaho,US,2020-05-16 02:32:24,44,240,-114,478,2351,72,1573,706,16,131,556,34745,212,3,062,84000016,USA,1944,249,9,017
Kansas,US,2020-05-16 02:32:24,38,526,-96,726,7886,193,443,7250,20,270,688,61592,724,2,447,84000020,USA,2114,155,9,180
Kentucky,US,2020-05-16 02:32:24,37,668,-84,670,7444,332,2712,4400,21,166,619,121278,1887,4,459,84000021,USA,2714,567,25,349
Maine,US,2020-05-16 02:32:24,44,693,-69,381,1603,69,993,541,23,119,252,23695,211,4,304,84000023,USA,1762,742,13,162
Maryland,US,2020-05-16 02:32:24,39,063,-76,802,36986,1911,2685,32390,24,611,775,182826,6679,5,166,84000024,USA,3024,076,18,058
Minnesota,US,2020-05-16 02:32:24,45,694,-93,900,14240,692,8820,4728,27,252,498,134669,1985,4,859,84000027,USA,2387,904,13,939
Mississippi,US,2020-05-16 02:32:24,32,741,-89,678,10801,493,6268,4040,28,362,918,106823,1712,4,564,84000028,USA,3589,302,15,850
Montana,US,2020-05-16 02:32:24,46,921,-110,454,466,16,431,19,30,43,601,25418,63,3,433,84000030,USA,2378,230,13,519
New Hampshire,US,2020-05-16 02:32:24,43,452,-71,563,3453,151,1247,2055,33,253,951,42612,335,4,373,84000033,USA,3133,901,9,701
New Mexico,US,2020-05-16 02:32:24,34,840,-106,248,5662,253,1576,3833,35,270,026,119601,886,4,468,84000035,USA,5703,898,15,648
New York,US,2020-05-16 02:32:24,42,165,-74,948,345813,27878,60302,257633,36,1777,633,1338048,74751,8,061,84000036,USA,6878,164,21,616
North Dakota,US,2020-05-16 02:32:24,47,528,-99,783,1761,42,1071,648,38,231,083,51715,130,2,385,84000038,USA,6786,193,7,382
Oklahoma,US,2020-05-16 02:32:24,35,565,-96,928,5087,285,3801,1001,40,128,557,118192,863,5,602,84000040,USA,2986,931,16,964
Oregon,US,2020-05-16 02:32:24,44,571,-122,070,3541,137,1406,1998,41,83,954,89506,691,3,868,84000041,USA,2122,133,19,514
Rhode Island,US,2020-05-16 02:32:24,41,680,-71,511,12219,479,919,10821,44,1153,431,104978,1372,3,920,84000044,USA,9909,558,11,228
South Carolina,US,2020-05-16 02:32:24,33,856,-80,945,8407,380,5076,2951,45,163,283,109616,1421,4,520,84000045,USA,2128,997,16,902
South Dakota,US,2020-05-16 02:32:24,44,299,-99,438,3887,44,2574,1269,46,439,378,27414,296,1,131,84000046,USA,3098,821,7,615
Tennessee,US,2020-05-16 02:32:24,35,747,-86,692,16960,290,9280,7390,47,248,346,309756,1454,1,709,84000047,USA,4535,775,8,573
Utah,US,2020-05-16 02:32:24,40,150,-111,862,6913,77,3719,3117,49,215,629,163218,566,1,113,84000049,USA,5091,083,8,187
Virginia,US,2020-05-16 02:32:24,37,769,-78,170,28672,978,3805,23889,51,335,913,178014,5316,3,410,84000051,USA,2085,567,18,540
Wisconsin,US,2020-05-16 02:32:24,44,268,-89,616,11685,445,6250,4990,55,200,689,140342,1977,3,808,84000055,USA,2410,366,16,919
Wyoming,US,2020-05-16 02:32:24,42,756,-107,302,716,7,487,222,56,123,712,16022,68,,977,84000056,USA,2768,337,9,497
Arizona,US,2020-05-17 02:32:37,33,729,-111,431,13666,679,3357,9630,4,187,752,146788,1683,4,968,84000004,USA,2016,674,12,315
Arkansas,US,2020-05-17 02:32:37,34,969,-92,373,4578,98,3472,1008,5,151,699,81644,520,2,140,84000005,USA,2705,410,11,358
