Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
New York,US,2020-05-06 02:32:35,42.1657,-74.9481,321192,25124,58950,237118.0,36,1904.9375705213652,1028899,69867,7.822112630451568,84000036,USA,6102.232812062138,21.752409773593364
North Carolina,US,2020-05-06 02:32:35,35.6301,-79.8064,12510,472,,12038.0,37,126.13589100487755,151800,,3.7729816147082333,84000037,USA,1530.5698045196173,
North Dakota,US,2020-05-06 02:32:35,47.5289,-99.78399999999999,1266,25,559,682.0,38,208.76689016486978,36421,95,1.9747235387045814,84000038,USA,6005.923307025847,7.503949447077409
Northern Mariana Islands,US,2020-05-06 02:32:35,15.0979,145.6739,14,2,12,0.0,69,25.388074858552155,1797,,14.285714285714286,580,MNP,3258.7407514870156,
Ohio,US,2020-05-06 02:32:35,40.3888,-82.7649,20969,1135,,19834.0,39,187.66120212710737,160735,3956,5.4127521579474465,84000039,USA,1438.4912644332396,18.86594496637894
Oklahoma,US,2020-05-06 02:32:35,35.5653,-96.9289,4127,247,2830,1050.0,40,112.83250319742216,79417,773,5.984976980857766,84000040,USA,2171.266999377193,18.730312575720863
Oregon,US,2020-05-06 02:32:35,44.571999999999996,-122.0709,2839,113,860,1866.0,41,70.84970230147984,65424,622,3.98027474462839,84000041,USA,1632.712547859111,21.90912293060937
Pennsylvania,US,2020-05-06 02:32:35,40.5908,-77.2098,53864,3179,,50685.0,42,427.91668589871364,250882,,5.901901084212089,84000042,USA,1993.1047451292343,
Puerto Rico,US,2020-05-06 02:32:35,18.2208,-66.5901,1924,99,,1825.0,72,65.58923954662973,11237,,5.145530145530145,630,PRI,383.0697945870469,
Rhode Island,US,2020-05-06 02:32:35,41.6809,-71.5118,9933,355,639,8939.0,44,937.6407098241299,76435,1092,3.573945434410551,84000044,USA,7215.19859613484,10.993657505285412
South Carolina,US,2020-05-06 02:32:35,33.8569,-80.945,6841,296,3622,2923.0,45,135.73480027182674,67771,1110,4.326852799298348,84000045,USA,1344.6693683996448,16.225697997368805
South Dakota,US,2020-05-06 02:32:35,44.2998,-99.4388,2721,24,1895,802.0,46,369.7553445342523,19022,220,0.8820286659316428,84000046,USA,2584.8901741016343,8.085262771040059
Tennessee,US,2020-05-06 02:32:35,35.7478,-86.6923,13690,226,6356,7108.0,47,208.53233903976724,218862,1156,1.6508400292184076,84000047,USA,3333.806047255043,8.444119795471147
Texas,US,2020-05-06 02:32:35,31.0545,-97.5635,33912,925,16791,16196.0,48,147.54251777965217,427210,,2.727648030195801,84000048,USA,1858.6824434018993,
Utah,US,2020-05-06 02:32:35,40.15,-111.8624,5449,56,2387,3006.0,49,190.1334388505877,126715,456,1.0277115066984768,84000049,USA,4421.500955028853,8.368507983116167
Vermont,US,2020-05-06 02:32:35,44.0459,-72.7107,907,52,,855.0,50,148.54460678260898,17518,,5.733186328555678,84000050,USA,2869.023618101151,
Virgin Islands,US,2020-05-06 02:32:35,18.3358,-64.8963,66,4,51,11.0,78,61.52813513815863,1039,,6.0606060606060606,850,VIR,968.6020061901033,
Virginia,US,2020-05-06 02:32:35,37.7693,-78.17,20257,713,2617,16927.0,51,256.1832651889473,113708,4113,3.5197709433775977,84000051,USA,1438.02570558843,20.304092412499383
Washington,US,2020-05-06 02:32:35,47.4009,-121.4905,15594,862,,14732.0,53,206.559379595976,216320,,5.527767089906375,84000053,USA,2865.3921376299554,
West Virginia,US,2020-05-06 02:32:35,38.4912,-80.9545,1246,48,630,568.0,54,94.18003655334324,54823,,3.852327447833066,84000054,USA,4143.846022442966,
Wisconsin,US,2020-05-06 02:32:35,44.2685,-89.6165,8566,353,4131,4082.0,55,165.54029309869358,92533,1663,4.120943264067242,84000055,USA,1788.2255359912929,19.41396217604483
Wyoming,US,2020-05-06 02:32:35,42.756,-107.3025,604,7,405,192.0,56,121.47051725524898,10915,60,1.1589403973509933,84000056,USA,2195.1170460944413,9.933774834437086
Alabama,US,2020-05-07 02:32:32,32.3182,-86.9023,8691,343,,8348.0,1,185.35275993479917,109516,1158,3.9466114371188588,84000001,USA,2335.645248765328,13.324128408698654
Alaska,US,2020-05-07 02:32:32,61.3707,-152.4044,372,10,284,78.0,2,62.23347926972693,23655,,2.6881720430107525,84000002,USA,3957.3466454983613,
American Samoa,US,2020-05-07 02:32:32,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,83,,,16,ASM,149.17057565464316,
Arizona,US,2020-05-07 02:32:32,33.7298,-111.4312,9707,426,1693,7588.0,4,133.36141520545448,91737,1430,4.38858555681467,84000004,USA,1260.3457449987409,14.73163696301638
Arkansas,US,2020-05-07 02:32:32,34.9697,-92.3731,3611,87,2109,1415.0,5,139.4732461268268,59003,453,2.409304901689283,84000005,USA,2278.9642595461537,12.54500138465799
California,US,2020-05-07 02:32:32,36.1162,-119.6816,60616,2464,,58152.0,6,154.59865713202862,809036,,4.064933350930447,84000006,USA,2063.4136064977547,
Colorado,US,2020-05-07 02:32:32,39.0598,-105.3111,17832,919,2801,14112.0,8,314.6742269420219,85976,2919,5.1536563481381785,84000008,USA,1517.1843503570701,16.369448183041722
Connecticut,US,2020-05-07 02:32:32,41.5978,-72.7554,30995,2718,4346,23931.0,9,869.3549775936692,111447,7758,8.769156315534763,84000009,USA,3125.891407900682,25.029843523148894
Delaware,US,2020-05-07 02:32:32,39.3185,-75.5071,5778,193,2008,3577.0,10,593.367592147584,26468,,3.340256143994462,84000010,USA,2718.112396843588,
Diamond Princess,US,2020-05-07 02:32:32,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-07 02:32:32,38.8974,-77.0268,5461,277,808,4376.0,11,773.7878480876345,24984,,5.072331074894708,84000011,USA,3540.068777993309,
Florida,US,2020-05-07 02:32:32,27.7663,-81.6868,38002,1539,,36463.0,12,178.97944322048835,480051,6776,4.049786853323509,84000012,USA,2260.914180765187,17.830640492605653
Georgia,US,2020-05-07 02:32:32,33.0406,-83.6431,30743,1327,,29416.0,13,303.20355469010815,204137,5765,4.316429756367303,84000013,USA,2013.3059247235017,18.75223628142992
Grand Princess,US,2020-05-07 02:32:32,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-05-07 02:32:32,13.4443,144.7937,149,5,123,21.0,66,90.72697270275043,3627,,3.3557046979865772,316,GUM,2208.5015435763476,
Hawaii,US,2020-05-07 02:32:32,21.0943,-157.4983,626,17,551,58.0,15,44.21572186757038,35199,73,2.7156549520766773,84000015,USA,2486.1808211127955,11.661341853035143
Idaho,US,2020-05-07 02:32:32,44.2405,-114.4788,2158,66,1379,713.0,16,133.9959031280406,30545,203,3.0583873957367933,84000016,USA,1896.6194907534755,9.406858202038926
Illinois,US,2020-05-07 02:32:32,40.3495,-88.9861,68232,2974,,65258.0,17,581.4077836145973,361260,,4.35865869386798,84000017,USA,3078.3118757856932,
Indiana,US,2020-05-07 02:32:32,39.8494,-86.2583,21870,1377,,20493.0,18,334.1995729213688,120496,,6.296296296296297,84000018,USA,1841.3219816521837,
Iowa,US,2020-05-07 02:32:32,42.0115,-93.2105,10404,219,3803,6382.0,19,396.99120048627987,63171,,2.104959630911188,84000019,USA,2410.4508963781996,
Kansas,US,2020-05-07 02:32:32,38.5266,-96.7265,5993,164,318,5511.0,20,245.76704908943574,42114,571,2.7365259469380945,84000020,USA,1727.0538136747034,9.52778241281495
Kentucky,US,2020-05-07 02:32:32,37.6681,-84.6701,5934,283,2058,3593.0,21,173.341360668337,61014,1603,4.769127064374789,84000021,USA,1782.3137478628096,27.01381867205932
Louisiana,US,2020-05-07 02:32:32,31.1695,-91.8678,30399,2167,20316,7916.0,22,661.2408331386524,194672,,7.128523964604099,84000022,USA,4234.5167758402495,
Maine,US,2020-05-07 02:32:32,44.6939,-69.3819,1254,62,766,426.0,23,106.81376415452732,23346,191,4.944178628389155,84000023,USA,1988.5758675850038,15.231259968102073
Maryland,US,2020-05-07 02:32:32,39.0639,-76.8021,28163,1437,1903,24823.0,24,473.8585322886898,144012,5497,5.1024393708056675,84000024,USA,2423.084009230508,19.51851720342293
Massachusetts,US,2020-05-07 02:32:32,42.2302,-71.5301,72025,4420,,67605.0,25,1049.350124100859,339639,7080,6.136758070114544,84000025,USA,4948.284995480619,9.829920166608817
Michigan,US,2020-05-07 02:32:32,43.3266,-84.5361,45179,4256,15659,25264.0,26,567.0582567982289,233231,,9.420305894331436,84000026,USA,2927.3681199519183,
Minnesota,US,2020-05-07 02:32:32,45.6945,-93.9002,8579,485,5005,3089.0,27,173.4376560463816,93232,1405,5.65333955006411,84000027,USA,1884.8280159128392,16.377200139876443
Mississippi,US,2020-05-07 02:32:32,32.7416,-89.6787,8424,374,4421,3629.0,28,290.96375180211703,80525,1392,4.439696106362773,84000028,USA,2781.3219508387315,16.524216524216524
Missouri,US,2020-05-07 02:32:32,38.4561,-92.2884,9323,428,,8895.0,29,159.110333792079,100747,,4.590796953770246,84000029,USA,1719.3916977958363,
Montana,US,2020-05-07 02:32:32,46.9219,-110.4544,456,16,417,23.0,30,52.65667960373539,19704,62,3.508771929824561,84000030,USA,2275.322839719303,13.596491228070175
Nebraska,US,2020-05-07 02:32:32,41.1254,-98.2681,6689,78,,6611.0,31,438.54473169375694,36128,,1.1660935864852744,84000031,USA,2368.6267105145835,
Nevada,US,2020-05-07 02:32:32,38.3135,-117.0554,5741,289,203,5249.0,32,190.30747867618126,49275,,5.033966207977704,84000032,USA,1633.4089900311499,
New Hampshire,US,2020-05-07 02:32:32,43.4525,-71.5639,2741,92,1105,1544.0,33,206.37760249610736,27733,295,3.356439255746078,84000033,USA,2088.0956038031904,10.762495439620576
New Jersey,US,2020-05-07 02:32:32,40.2989,-74.521,131890,8549,15642,107699.0,34,1484.8815438534866,288920,,6.481916748805823,84000034,USA,3252.801392449385,
New Mexico,US,2020-05-07 02:32:32,34.8405,-106.2485,4291,169,964,3158.0,35,257.32624181950223,83251,687,3.9384758797483106,84000035,USA,4992.46491673628,16.01025402004195
New York,US,2020-05-07 02:32:32,42.1657,-74.9481,323978,25623,54597,243758.0,36,1921.4608839023724,1028899,70539,7.908870355394502,84000036,USA,6102.232812062138,21.772774694578025
North Carolina,US,2020-05-07 02:32:32,35.6301,-79.8064,13053,492,,12561.0,37,131.61085413962164,164482,,3.7692484486324984,84000037,USA,1658.439937990749,
North Dakota,US,2020-05-07 02:32:32,47.5289,-99.78399999999999,1323,31,582,710.0,38,218.16634730499425,38632,97,2.3431594860166287,84000038,USA,6370.52330240857,7.331821617535903
Northern Mariana Islands,US,2020-05-07 02:32:32,15.0979,145.6739,15,2,12,1.0,69,27.201508777020166,1798,,13.333333333333334,580,MNP,3260.5541854054836,
Ohio,US,2020-05-07 02:32:32,40.3888,-82.7649,21576,1225,,20351.0,39,193.09352363462583,168929,4052,5.67760474601409,84000039,USA,1511.8231300553255,18.78012606599926
Oklahoma,US,2020-05-07 02:32:32,35.5653,-96.9289,4202,253,2909,1040.0,40,114.88300907089118,82890,773,6.020942408376963,84000040,USA,2266.219091357965,18.396001903855307
Oregon,US,2020-05-07 02:32:32,44.571999999999996,-122.0709,2916,115,1125,1676.0,41,72.77130394896625,67976,641,3.943758573388203,84000041,USA,1696.3999167472325,21.982167352537722
Pennsylvania,US,2020-05-07 02:32:32,40.5908,-77.2098,54800,3345,,51455.0,42,435.3526360324058,256340,,6.104014598540146,84000042,USA,2036.4652321267683,
Puerto Rico,US,2020-05-07 02:32:32,18.2208,-66.5901,1968,99,,1869.0,72,67.08920136578341,1968,,5.030487804878049,630,PRI,67.08920136578341,
Rhode Island,US,2020-05-07 02:32:32,41.6809,-71.5118,10205,370,665,9170.0,44,963.3165653634596,79373,1123,3.625673689367957,84000044,USA,7492.53559457069,11.004409603135718
South Carolina,US,2020-05-07 02:32:32,33.8569,-80.945,6936,305,3816,2815.0,45,137.6197302565985,77482,1152,4.397347174163783,84000045,USA,1537.348895579839,16.608996539792386
South Dakota,US,2020-05-07 02:32:32,44.2998,-99.4388,2780,29,1977,774.0,46,377.7728253602431,19416,230,1.0431654676258992,84000046,USA,2638.4306392785898,8.273381294964029
Tennessee,US,2020-05-07 02:32:32,35.7478,-86.6923,13938,239,6564,7135.0,47,212.3099884248558,227101,1221,1.7147366910604105,84000047,USA,3459.3062621088516,8.760223848471803
Texas,US,2020-05-07 02:32:32,31.0545,-97.5635,34928,954,17622,16352.0,48,151.96287629770262,438938,,2.7313330279431973,84000048,USA,1909.7079992086863,
Utah,US,2020-05-07 02:32:32,40.15,-111.8624,5595,58,2509,3028.0,49,195.22785655515474,131002,464,1.0366398570151922,84000049,USA,4571.088411874599,8.293118856121538
Vermont,US,2020-05-07 02:32:32,44.0459,-72.7107,908,52,706,150.0,50,148.70838253429875,17876,,5.726872246696035,84000050,USA,2927.655337206084,
Virgin Islands,US,2020-05-07 02:32:32,18.3358,-64.8963,66,4,54,8.0,78,61.52813513815863,1056,,6.0606060606060606,850,VIR,984.4501622105381,
Virginia,US,2020-05-07 02:32:32,37.7693,-78.17,20257,713,2617,16927.0,51,256.1832651889473,113708,4113,3.5197709433775977,84000051,USA,1438.02570558843,20.304092412499383
Washington,US,2020-05-07 02:32:32,47.4009,-121.4905,15905,870,,15035.0,53,210.67891063703976,219453,,5.469977994341402,84000053,USA,2906.892107892505,
West Virginia,US,2020-05-07 02:32:32,38.4912,-80.9545,1242,50,716,476.0,54,93.8776929367996,55784,,4.025764895330113,84000054,USA,4216.484076317575,
Wisconsin,US,2020-05-07 02:32:32,44.2685,-89.6165,8901,362,4348,4191.0,55,172.01425973283582,96727,1694,4.066958768677677,84000055,USA,1869.2757331960465,19.031569486574544
Wyoming,US,2020-05-07 02:32:32,42.756,-107.3025,631,7,409,215.0,56,126.90049070871208,12007,60,1.109350237717908,84000056,USA,2414.7293057678385,9.508716323296355
Alabama,US,2020-05-08 02:32:36,32.3182,-86.9023,9046,369,,8677.0,1,192.92383688530586,115173,1178,4.079151005969489,84000001,USA,2456.2919594949517,13.022330311739996
Alaska,US,2020-05-08 02:32:36,61.3707,-152.4044,374,10,291,73.0,2,62.568067867951264,24341,,2.6737967914438503,84000002,USA,4072.1105346893096,
American Samoa,US,2020-05-08 02:32:36,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,83,,,16,ASM,149.17057565464316,
Arizona,US,2020-05-08 02:32:36,33.7298,-111.4312,9945,450,1722,7773.0,4,136.63122223325897,111086,1449,4.524886877828054,84000004,USA,1526.1755608852495,14.570135746606335
Arkansas,US,2020-05-08 02:32:36,34.9697,-92.3731,3703,87,2123,1493.0,5,143.02670462687334,59995,462,2.349446394815015,84000005,USA,2317.2798120683947,12.476370510396976
California,US,2020-05-08 02:32:36,36.1162,-119.6816,62148,2535,,59613.0,6,158.50596118914666,842874,,4.078972774666924,84000006,USA,2149.7160573363713,
Colorado,US,2020-05-08 02:32:36,39.0598,-105.3111,18370,944,2869,14557.0,8,324.16809942378546,91347,2986,5.138813282525858,84000008,USA,1611.9642557465722,16.254763200870986
Connecticut,US,2020-05-08 02:32:36,41.5978,-72.7554,31784,2797,5413,23574.0,9,891.4850333227031,116174,9389,8.800025169896804,84000009,USA,3258.4754046448434,29.54002013591744
Delaware,US,2020-05-08 02:32:36,39.3185,-75.5071,5939,202,2110,3627.0,10,609.9013724064557,27326,,3.401246001010271,84000010,USA,2806.224095366023,
Diamond Princess,US,2020-05-08 02:32:36,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-08 02:32:36,38.8974,-77.0268,5654,285,825,4544.0,11,801.134681026824,25856,,5.040679165192784,84000011,USA,3663.6254532418748,
Florida,US,2020-05-08 02:32:36,27.7663,-81.6868,38828,1600,,37228.0,12,182.86968636822064,492950,6990,4.120737612032554,84000012,USA,2321.665084351869,18.00247244256722
Georgia,US,2020-05-08 02:32:36,33.0406,-83.6431,31618,1355,,30263.0,13,311.83326260260355,217303,5835,4.285533556834714,84000013,USA,2143.1559068674032,18.454677715225504
Grand Princess,US,2020-05-08 02:32:36,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-05-08 02:32:36,13.4443,144.7937,149,5,123,21.0,66,90.72697270275043,3715,,3.3557046979865772,316,GUM,2262.0852589981064,
Hawaii,US,2020-05-08 02:32:36,21.0943,-157.4983,629,17,558,54.0,15,44.42761829824564,35541,74,2.7027027027027026,84000015,USA,2510.3370142097747,11.764705882352942
Idaho,US,2020-05-08 02:32:36,44.2405,-114.4788,2178,67,1399,712.0,16,135.23775579836536,30890,205,3.076216712580349,84000016,USA,1918.0414493165774,9.412304866850322
Illinois,US,2020-05-08 02:32:36,40.3495,-88.9861,70871,3111,,67760.0,17,603.8948152267284,379043,,4.389665730693796,84000017,USA,3229.841577626741,
Indiana,US,2020-05-08 02:32:36,39.8494,-86.2583,22503,1414,,21089.0,18,343.8725646753344,124782,,6.283606630227081,84000018,USA,1906.8171517272174,
Iowa,US,2020-05-08 02:32:36,42.0115,-93.2105,11059,231,4266,6562.0,19,421.9843989021308,66427,,2.088796455375712,84000019,USA,2534.69189491562,
Kansas,US,2020-05-08 02:32:36,38.5266,-96.7265,6332,165,323,5844.0,20,259.6691064298861,44822,587,2.605811749842072,84000020,USA,1838.1062363234923,9.270372710044219
Kentucky,US,2020-05-08 02:32:36,37.6681,-84.6701,6129,294,2125,3710.0,21,179.03761367311046,78606,1616,4.7968673519334315,84000021,USA,2296.2034035549877,26.36645456028716
Louisiana,US,2020-05-08 02:32:36,31.1695,-91.8678,30652,2208,20316,8128.0,22,666.7441039957226,200767,,7.203445125929792,84000022,USA,4367.095573760578,
Maine,US,2020-05-08 02:32:36,44.6939,-69.3819,1330,62,787,481.0,23,113.28732561843806,23422,192,4.661654135338346,84000023,USA,1995.0494290489146,14.436090225563909
Maryland,US,2020-05-08 02:32:36,39.0639,-76.8021,29374,1503,2029,25842.0,24,494.234297746972,148600,5663,5.11676993259345,84000024,USA,2500.2797251038346,19.278954177163477
Massachusetts,US,2020-05-08 02:32:36,42.2302,-71.5301,73721,4552,,69169.0,25,1074.0595695777774,351632,7237,6.174631380475034,84000025,USA,5123.013992889041,9.816741498351893
Michigan,US,2020-05-08 02:32:36,43.3266,-84.5361,45745,4345,15659,25741.0,26,574.1623311103606,247062,,9.498305825773308,84000026,USA,3100.9660913496095,
Minnesota,US,2020-05-08 02:32:36,45.6945,-93.9002,9365,508,5308,3549.0,27,189.32785276539965,97421,1459,5.424452749599573,84000027,USA,1969.5150821418044,15.579284570208221
Mississippi,US,2020-05-08 02:32:36,32.7416,-89.6787,8686,396,4421,3869.0,28,300.0131942252123,80787,1442,4.559060557218513,84000028,USA,2790.3713932618266,16.60142758461893
Missouri,US,2020-05-08 02:32:36,38.4561,-92.2884,9581,449,,9132.0,29,163.51347292308364,103622,,4.686358417701701,84000029,USA,1768.4576861742796,
Montana,US,2020-05-08 02:32:36,46.9219,-110.4544,456,16,417,23.0,30,52.65667960373539,20247,62,3.508771929824561,84000030,USA,2338.025859510593,13.596491228070175
Nebraska,US,2020-05-08 02:32:36,41.1254,-98.2681,7334,91,,7243.0,31,480.8322712276892,37758,,1.2407962912462502,84000031,USA,2475.492895693358,
Nevada,US,2020-05-08 02:32:36,38.3135,-117.0554,5855,297,205,5353.0,32,194.08644620258514,51357,,5.0725875320239115,84000032,USA,1702.424870644947,
New Hampshire,US,2020-05-08 02:32:36,43.4525,-71.5639,2843,114,1110,1619.0,33,214.05746949888115,28806,307,4.009848751319029,84000033,USA,2168.8847929598205,10.798452339078437
New Jersey,US,2020-05-08 02:32:36,40.2989,-74.521,133991,8807,15642,109542.0,34,1508.5356201567406,292658,,6.572829518400489,84000034,USA,3294.8856081664544,
New Mexico,US,2020-05-08 02:32:36,34.8405,-106.2485,4493,172,1073,3248.0,35,269.4399451165284,85684,687,3.828177164478077,84000035,USA,5138.369075754423,15.290451813932785
New York,US,2020-05-08 02:32:36,42.1657,-74.9481,327469,26144,55547,245778.0,36,1942.165437747705,1089916,71152,7.983656468245849,84000036,USA,6464.114726121336,21.727858209479372
North Carolina,US,2020-05-08 02:32:36,35.6301,-79.8064,13540,513,,13027.0,37,136.5211801923295,171328,,3.78877400295421,84000037,USA,1727.4668212696772,
North Dakota,US,2020-05-08 02:32:36,47.5289,-99.78399999999999,1371,31,601,739.0,38,226.0816796335201,40867,102,2.261123267687819,84000038,USA,6739.0809639555555,7.439824945295404
Northern Mariana Islands,US,2020-05-08 02:32:36,15.0979,145.6739,15,2,12,1.0,69,27.201508777020166,1798,,13.333333333333334,580,MNP,3260.5541854054836,
Ohio,US,2020-05-08 02:32:36,40.3888,-82.7649,22131,1271,,20860.0,39,198.06047328318056,176059,4140,5.743075324205865,84000039,USA,1575.6327714863082,18.70679137860919
Oklahoma,US,2020-05-08 02:32:36,35.5653,-96.9289,4330,260,2985,1085.0,40,118.38253909494499,86887,805,6.0046189376443415,84000040,USA,2375.497384374708,18.59122401847575
Oregon,US,2020-05-08 02:32:36,44.571999999999996,-122.0709,2989,121,1125,1743.0,41,74.59308213424559,70458,645,4.048176647708264,84000041,USA,1758.3403750467298,21.579123452659754
Pennsylvania,US,2020-05-08 02:32:36,40.5908,-77.2098,55956,3589,,52367.0,42,444.5363522231624,262788,,6.413968117806848,84000042,USA,2087.6906663810923,
Puerto Rico,US,2020-05-08 02:32:36,18.2208,-66.5901,2031,102,,1929.0,72,69.23687397048076,2031,,5.022156573116692,630,PRI,69.23687397048076,
Rhode Island,US,2020-05-08 02:32:36,41.6809,-71.5118,10530,388,696,9446.0,44,993.9954368718501,82318,1153,3.684710351377018,84000044,USA,7770.533368700566,10.949667616334283
South Carolina,US,2020-05-08 02:32:36,33.8569,-80.945,7142,316,3816,3010.0,45,141.70705211831407,77482,1152,4.424530943713245,84000045,USA,1537.348895579839,16.12993559227107
South Dakota,US,2020-05-08 02:32:36,44.2998,-99.4388,2906,31,2028,847.0,46,394.89490305642676,20114,236,1.0667584308327598,84000046,USA,2733.281514135226,8.121128699242945
Tennessee,US,2020-05-08 02:32:36,35.7478,-86.6923,14096,238,6783,7075.0,47,214.71671666212993,236328,1266,1.688422247446084,84000047,USA,3599.856144674223,8.98127128263337
Texas,US,2020-05-08 02:32:36,31.0545,-97.5635,36036,985,18440,16611.0,48,156.7835035004584,455162,,2.7333777333777336,84000048,USA,1980.294511607161,
Utah,US,2020-05-08 02:32:36,40.15,-111.8624,5724,61,2640,3023.0,49,199.72908863658728,134543,476,1.0656883298392732,84000049,USA,4694.645487846325,8.315863032844165
Vermont,US,2020-05-08 02:32:36,44.0459,-72.7107,916,53,718,145.0,50,150.0185885478168,18451,,5.786026200873362,84000050,USA,3021.8263944276937,
Virgin Islands,US,2020-05-08 02:32:36,18.3358,-64.8963,66,4,54,8.0,78,61.52813513815863,1056,,6.0606060606060606,850,VIR,984.4501622105381,
Virginia,US,2020-05-08 02:32:36,37.7693,-78.17,21570,769,2825,17976.0,51,272.7883215740531,123152,4438,3.5651367640241074,84000051,USA,1557.4607036851085,20.57487250811312
Washington,US,2020-05-08 02:32:36,47.4009,-121.4905,16231,891,,15340.0,53,214.9971328858719,224813,,5.4894954100178674,84000053,USA,2977.891099468395,
West Virginia,US,2020-05-08 02:32:36,38.4912,-80.9545,1287,51,716,520.0,54,97.27905862291553,57521,,3.9627039627039626,84000054,USA,4347.776791801651,
Wisconsin,US,2020-05-08 02:32:36,44.2685,-89.6165,9215,374,4520,4321.0,55,178.08239562274824,102250,1732,4.0586001085187196,84000055,USA,1976.009218928487,18.79544221378188
Wyoming,US,2020-05-08 02:32:36,42.756,-107.3025,635,7,416,212.0,56,127.70493122033626,12034,59,1.1023622047244095,84000056,USA,2420.1592792213014,9.291338582677165
Alabama,US,2020-05-09 02:32:39,32.3182,-86.9023,9385,383,,9002.0,1,200.15368219860662,120114,1207,4.080980287693127,84000001,USA,2561.6685544596094,12.86094832179009
Alaska,US,2020-05-09 02:32:39,61.3707,-152.4044,377,10,305,62.0,2,63.06995076528777,25473,,2.6525198938992043,84000002,USA,4261.487681284285,
American Samoa,US,2020-05-09 02:32:39,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,83,,,16,ASM,149.17057565464316,
Arizona,US,2020-05-09 02:32:39,33.7298,-111.4312,10526,517,1747,8262.0,4,144.61339821289934,119907,1482,4.911647349420482,84000004,USA,1647.364501188877,14.07942238267148
Arkansas,US,2020-05-09 02:32:39,34.9697,-92.3731,3747,88,2159,1500.0,5,144.7261847790695,63994,466,2.348545503069122,84000005,USA,2471.7393831736786,12.436615959434214
California,US,2020-05-09 02:32:39,36.1162,-119.6816,63779,2613,,61166.0,6,162.66576074342836,875272,,4.096959814358958,84000006,USA,2232.3458463980623,
Colorado,US,2020-05-09 02:32:39,39.0598,-105.3111,18827,960,2869,14998.0,8,332.2325970523467,94536,3557,5.099059860838158,84000008,USA,1668.2392731152413,18.89307908854305
Connecticut,US,2020-05-09 02:32:39,41.5978,-72.7554,32411,2874,5413,24124.0,9,909.0712753279049,120541,9389,8.867359846965536,84000009,USA,3380.9620375582667,28.968560056770848
Delaware,US,2020-05-09 02:32:39,39.3185,-75.5071,6111,213,2288,3610.0,10,627.5647898258716,28264,,3.4855179185076093,84000010,USA,2902.551336874232,
Diamond Princess,US,2020-05-09 02:32:39,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-09 02:32:39,38.8974,-77.0268,5899,304,825,4770.0,11,835.8495725817536,27115,,5.153415833192066,84000011,USA,3842.0174878037374,
Florida,US,2020-05-09 02:32:39,27.7663,-81.6868,39199,1669,,37530.0,12,184.6169989684733,513341,7157,4.257761677593816,84000012,USA,2417.701341041227,18.25811882956198
Georgia,US,2020-05-09 02:32:39,33.0406,-83.6431,32181,1400,,30781.0,13,317.38586323658626,227567,5935,4.3503930890898355,84000013,USA,2244.3848463118056,18.44255927410584
Grand Princess,US,2020-05-09 02:32:39,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-05-09 02:32:39,13.4443,144.7937,151,5,122,24.0,66,91.9447844168813,3777,,3.3112582781456954,316,GUM,2299.8374221361637,
Hawaii,US,2020-05-09 02:32:39,21.0943,-157.4983,629,17,565,47.0,15,44.42761829824564,36618,74,2.7027027027027026,84000015,USA,2586.407832822192,11.764705882352942
Idaho,US,2020-05-09 02:32:39,44.2405,-114.4788,2178,67,1420,691.0,16,135.23775579836536,31270,206,3.076216712580349,84000016,USA,1941.6366500527477,9.45821854912764
Illinois,US,2020-05-09 02:32:39,40.3495,-88.9861,73760,3241,,70519.0,17,628.5121075069278,399714,,4.393980477223427,84000017,USA,3405.9800507053164,
Indiana,US,2020-05-09 02:32:39,39.8494,-86.2583,23146,1447,,21699.0,18,353.6983683053499,130128,4389,6.251620150349953,84000018,USA,1988.510380663552,18.962239695843774
