Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Virgin Islands,US,2020-05-09 02:32:39,18.3358,-64.8963,68,4,57,7.0,78,63.39262408173919,1092,Empty,5.882352941176471,850,VIR,1018.0109631949882,Empty
Washington,US,2020-05-09 02:32:39,47.4009,-121.4905,16388,905,Empty,15483.0,53,217.07676752718064,230680,Empty,5.522333414693678,84000053,USA,3055.6058538668553,Empty
West Virginia,US,2020-05-09 02:32:39,38.4912,-80.9545,1323,52,761,510.0,54,100.00015117180827,59436,Empty,3.930461073318216,84000054,USA,4492.523798221917,Empty
Alabama,US,2020-05-10 02:32:34,32.3182,-86.9023,9668,390,Empty,9278.0,1,206.1892167816866,125494,1228,4.033926354985519,84000001,USA,2676.4076924701053,12.701696317749276
Alaska,US,2020-05-10 02:32:34,61.3707,-152.4044,378,10,318,50.0,2,63.23724506439994,26449,Empty,2.6455026455026456,84000002,USA,4424.766917217762,Empty
American Samoa,US,2020-05-10 02:32:34,-14.270999999999999,-170.132,0,0,Empty,0.0,60,0.0,83,Empty,Empty,16,ASM,149.17057565464316,Empty
California,US,2020-05-10 02:32:34,36.1162,-119.6816,66558,2687,Empty,63871.0,6,169.75348788098128,912570,Empty,4.037080441119024,84000006,USA,2327.4728873395698,Empty
Delaware,US,2020-05-10 02:32:34,39.3185,-75.5071,6277,221,2450,3606.0,10,644.6120415213543,29296,Empty,3.5207901863947746,84000010,USA,3008.531841390727,Empty
Diamond Princess,US,2020-05-10 02:32:34,Empty,Empty,49,0,Empty,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
District of Columbia,US,2020-05-10 02:32:34,38.8974,-77.0268,6102,311,879,4912.0,11,864.6133398701238,28183,Empty,5.0966896099639465,84000011,USA,3993.346076296247,Empty
Florida,US,2020-05-10 02:32:34,27.7663,-81.6868,40001,1715,Empty,38286.0,12,188.39420841699788,527731,7325,4.28739281517962,84000012,USA,2485.474463191188,18.312042198945026
Georgia,US,2020-05-10 02:32:34,33.0406,-83.6431,32588,1403,Empty,31185.0,13,321.3999102313127,235324,5987,4.305265741990917,84000013,USA,2320.8884397714933,18.371793298146557
Grand Princess,US,2020-05-10 02:32:34,Empty,Empty,103,3,Empty,100.0,99999,Empty,Empty,Empty,2.912621359223301,84099999,USA,Empty,Empty
Guam,US,2020-05-10 02:32:34,13.4443,144.7937,151,5,124,22.0,66,91.9447844168813,3794,Empty,3.3112582781456954,316,GUM,2310.188821706276,Empty
Illinois,US,2020-05-10 02:32:34,40.3495,-88.9861,76085,3349,Empty,72736.0,17,648.3235317199648,416331,Empty,4.401656042583952,84000017,USA,3547.574216790493,Empty
Indiana,US,2020-05-10 02:32:34,39.8494,-86.2583,23732,1490,Empty,22242.0,18,362.6531442418804,135686,4389,6.278442609135345,84000018,USA,2073.4432213721466,18.494016517781898
Iowa,US,2020-05-10 02:32:34,42.0115,-93.2105,11671,252,5011,6408.0,19,445.3368224601473,71476,Empty,2.1591980121669097,84000019,USA,2727.3493892692563,Empty
Louisiana,US,2020-05-10 02:32:34,31.1695,-91.8678,31417,2267,20316,8834.0,22,683.384428919275,212157,Empty,7.215838558742083,84000022,USA,4614.851522622359,Empty
Massachusetts,US,2020-05-10 02:32:34,42.2302,-71.5301,76743,4840,Empty,71903.0,25,1118.0878385820508,376537,7551,6.30676413483966,84000025,USA,5485.86112708872,9.839333880614518
Michigan,US,2020-05-10 02:32:34,43.3266,-84.5361,46815,4530,22686,19599.0,26,587.5922949159805,273486,Empty,9.676385773790452,84000026,USA,3432.62344050821,Empty
Missouri,US,2020-05-10 02:32:34,38.4561,-92.2884,9911,494,Empty,9417.0,29,169.14539506739192,108898,Empty,4.984360811219856,84000029,USA,1858.5001747602507,Empty
Nebraska,US,2020-05-10 02:32:34,41.1254,-98.2681,8093,90,Empty,8003.0,31,530.5938875164561,42976,Empty,1.1120721611268998,84000031,USA,2817.5958124190306,Empty
Nevada,US,2020-05-10 02:32:34,38.3135,-117.0554,6171,313,205,5653.0,32,204.5614789950731,56111,Empty,5.072111489223789,84000032,USA,1860.014446263579,Empty
New Jersey,US,2020-05-10 02:32:34,40.2989,-74.521,137397,9116,15642,112639.0,34,1546.8820189615399,305206,Empty,6.634788241373538,84000034,USA,3436.1570738747987,Empty
North Carolina,US,2020-05-10 02:32:34,35.6301,-79.8064,14478,551,Empty,13927.0,37,145.97885131643622,186362,Empty,3.8057742782152233,84000037,USA,1879.0517121863302,Empty
Northern Mariana Islands,US,2020-05-10 02:32:34,15.0979,145.6739,16,2,12,2.0,69,29.014942695488177,2337,Empty,12.5,580,MNP,4237.995067459742,Empty
Ohio,US,2020-05-10 02:32:34,40.3888,-82.7649,23697,1331,Empty,22366.0,39,212.07532580504858,196670,4300,5.616744735620543,84000039,USA,1760.090067353627,18.14575684685825
Pennsylvania,US,2020-05-10 02:32:34,40.5908,-77.2098,58560,3779,Empty,54781.0,42,465.22354682587013,277107,Empty,6.453210382513661,84000042,USA,2201.4464035224796,Empty
Puerto Rico,US,2020-05-10 02:32:34,18.2208,-66.5901,2173,108,Empty,2065.0,72,74.07765984138585,2173,Empty,4.970087436723424,630,PRI,74.07765984138585,Empty
Texas,US,2020-05-10 02:32:34,31.0545,-97.5635,38394,1066,20141,17187.0,48,167.04256391931958,489294,Empty,2.7764754909621296,84000048,USA,2128.7941936328475,Empty
Vermont,US,2020-05-10 02:32:34,44.0459,-72.7107,921,53,744,124.0,50,150.83746730626558,19527,Empty,5.754614549402823,84000050,USA,3198.0491032458717,Empty
Virgin Islands,US,2020-05-10 02:32:34,18.3358,-64.8963,68,4,57,7.0,78,63.39262408173919,1092,Empty,5.882352941176471,850,VIR,1018.0109631949882,Empty
Washington,US,2020-05-10 02:32:34,47.4009,-121.4905,16674,921,Empty,15753.0,53,220.86514655529714,235835,3450,5.52356962936308,84000053,USA,3123.8893989365783,20.690896005757466
West Virginia,US,2020-05-10 02:32:34,38.4912,-80.9545,1323,52,761,510.0,54,100.00015117180827,60997,Empty,3.930461073318216,84000054,USA,4610.513394578072,Empty
Alabama,US,2020-05-11 02:32:34,32.3182,-86.9023,9889,393,Empty,9496.0,1,210.9024787705936,127421,1240,3.974112650419658,84000001,USA,2717.504777776095,12.539184952978056
Alaska,US,2020-05-11 02:32:34,61.3707,-152.4044,379,10,324,45.0,2,63.40453936351211,27364,Empty,2.638522427440633,84000002,USA,4577.841200905396,Empty
American Samoa,US,2020-05-11 02:32:34,-14.270999999999999,-170.132,0,0,Empty,0.0,60,0.0,83,Empty,Empty,16,ASM,149.17057565464316,Empty
California,US,2020-05-11 02:32:34,36.1162,-119.6816,67600,2716,Empty,64884.0,6,172.4110667501177,955664,Empty,4.017751479289941,84000006,USA,2437.3823919332026,Empty
Delaware,US,2020-05-11 02:32:34,39.3185,-75.5071,6277,221,2537,3519.0,10,644.6120415213543,31039,Empty,3.5207901863947746,84000010,USA,3187.527984193295,Empty
Diamond Princess,US,2020-05-11 02:32:34,Empty,Empty,49,0,Empty,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
District of Columbia,US,2020-05-11 02:32:34,38.8974,-77.0268,6272,323,880,5069.0,11,888.7012238061974,29570,Empty,5.1498724489795915,84000011,USA,4189.874870527624,Empty
Florida,US,2020-05-11 02:32:34,27.7663,-81.6868,40596,1721,Empty,38875.0,12,191.1965022098559,538948,7404,4.239333924524583,84000012,USA,2538.3035883583957,18.238250073898907
Georgia,US,2020-05-11 02:32:34,33.0406,-83.6431,33580,1406,Empty,32174.0,13,331.18353337325027,243547,5997,4.187016081000595,84000013,USA,2401.9879691022925,17.858844550327575
Grand Princess,US,2020-05-11 02:32:34,Empty,Empty,103,3,Empty,100.0,99999,Empty,Empty,Empty,2.912621359223301,84099999,USA,Empty,Empty
Guam,US,2020-05-11 02:32:34,13.4443,144.7937,151,5,124,22.0,66,91.9447844168813,3794,Empty,3.3112582781456954,316,GUM,2310.188821706276,Empty
Illinois,US,2020-05-11 02:32:34,40.3495,-88.9861,77741,3406,Empty,74335.0,17,662.4343783852505,429984,Empty,4.381214545735197,84000017,USA,3663.9120123950497,Empty
Indiana,US,2020-05-11 02:32:34,39.8494,-86.2583,24126,1508,Empty,22618.0,18,368.67393215825075,140029,4389,6.250518113238829,84000018,USA,2139.8094191406653,18.19199204178065
Iowa,US,2020-05-11 02:32:34,42.0115,-93.2105,11959,265,5154,6540.0,19,456.32619825215505,74174,Empty,2.2159043398277447,84000019,USA,2830.298472209662,Empty
Louisiana,US,2020-05-11 02:32:34,31.1695,-91.8678,31600,2286,20316,8998.0,22,687.3650556656935,215872,Empty,7.234177215189874,84000022,USA,4695.660420780525,Empty
Massachusetts,US,2020-05-11 02:32:34,42.2302,-71.5301,77793,4979,Empty,72814.0,25,1133.3855495200016,388389,7617,6.40031879475017,84000025,USA,5658.535860456904,9.791369403416759
Michigan,US,2020-05-11 02:32:34,43.3266,-84.5361,47182,4555,22686,19941.0,26,592.1986469876277,285678,Empty,9.654105379170023,84000026,USA,3585.649719684022,Empty
Missouri,US,2020-05-11 02:32:34,38.4561,-92.2884,10068,503,Empty,9565.0,29,171.82482469362344,115546,Empty,4.996027016289233,84000029,USA,1971.9578063219521,Empty
Nebraska,US,2020-05-11 02:32:34,41.1254,-98.2681,8171,90,Empty,8081.0,31,535.707729506606,45569,Empty,1.1014563700893403,84000031,USA,2987.5982775531184,Empty
Nevada,US,2020-05-11 02:32:34,38.3135,-117.0554,6120,310,182,5628.0,32,202.87088825957662,58809,Empty,5.065359477124183,84000032,USA,1949.4500110551376,Empty
New Jersey,US,2020-05-11 02:32:34,40.2989,-74.521,138754,9256,15642,113856.0,34,1562.1597826662119,312447,Empty,6.670798679677703,84000034,USA,3517.679761410193,Empty
North Carolina,US,2020-05-11 02:32:34,35.6301,-79.8064,14938,564,Empty,14374.0,37,150.61694163316236,192135,Empty,3.7756058374615074,84000037,USA,1937.259745661243,Empty
Northern Mariana Islands,US,2020-05-11 02:32:34,15.0979,145.6739,16,2,12,2.0,69,29.014942695488177,2337,Empty,12.5,580,MNP,4237.995067459742,Empty
Ohio,US,2020-05-11 02:32:34,40.3888,-82.7649,24081,1341,Empty,22740.0,39,215.51191799431888,204862,4351,5.568705618537436,84000039,USA,1833.4040340580605,18.06818653710394
Pennsylvania,US,2020-05-11 02:32:34,40.5908,-77.2098,59939,3806,Empty,56133.0,42,476.17886224719655,284383,Empty,6.349788952101303,84000042,USA,2259.2497936643003,Empty
Puerto Rico,US,2020-05-11 02:32:34,18.2208,-66.5901,2198,111,Empty,2087.0,72,74.92991087499591,2198,Empty,5.050045495905368,630,PRI,74.92991087499591,Empty
Texas,US,2020-05-11 02:32:34,31.0545,-97.5635,39258,1094,21022,17142.0,48,170.8016089582916,501776,Empty,2.786693158082429,84000048,USA,2183.1002123555895,Empty
Vermont,US,2020-05-11 02:32:34,44.0459,-72.7107,927,53,777,97.0,50,151.8201218164041,20048,Empty,5.717367853290184,84000050,USA,3283.376269876235,Empty
Virgin Islands,US,2020-05-11 02:32:34,18.3358,-64.8963,69,4,59,6.0,78,64.32486855352948,1171,Empty,5.797101449275362,850,VIR,1091.6582764664206,Empty
Washington,US,2020-05-11 02:32:34,47.4009,-121.4905,16891,931,Empty,15960.0,53,223.73954602767927,242989,Empty,5.511811023622047,84000053,USA,3218.651858961563,Empty
West Virginia,US,2020-05-11 02:32:34,38.4912,-80.9545,1360,54,775,531.0,54,102.79682962483692,62644,Empty,3.9705882352941178,84000054,USA,4735.003378689915,Empty
Alabama,US,2020-05-12 03:32:31,32.3182,-86.9023,10164,403,Empty,9761.0,1,216.76739753507061,129444,1256,3.964974419519874,84000001,USA,2760.6492529053207,12.357339630066903
Alaska,US,2020-05-12 03:32:31,61.3707,-152.4044,379,10,328,41.0,2,63.40453936351211,28680,Empty,2.638522427440633,84000002,USA,4798.0004985370115,Empty
American Samoa,US,2020-05-12 03:32:31,-14.270999999999999,-170.132,0,0,Empty,0.0,60,0.0,105,Empty,Empty,16,ASM,188.7097643823799,Empty
California,US,2020-05-12 03:32:31,36.1162,-119.6816,69329,2779,Empty,66550.0,6,176.82081134199572,991897,Empty,4.008423603398289,84000006,USA,2529.793193435525,Empty
Delaware,US,2020-05-12 03:32:31,39.3185,-75.5071,6565,225,2619,3721.0,10,674.1879962701435,31928,Empty,3.427265803503427,84000010,USA,3278.8232056227175,Empty
Diamond Princess,US,2020-05-12 03:32:31,Empty,Empty,49,0,Empty,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
District of Columbia,US,2020-05-12 03:32:31,38.8974,-77.0268,6389,328,881,5180.0,11,905.2793556916127,30261,Empty,5.1338237595867895,84000011,USA,4287.785034056017,Empty
Florida,US,2020-05-12 03:32:31,27.7663,-81.6868,40982,1735,Empty,39247.0,12,193.0144608721134,561057,7458,4.233565955785466,84000012,USA,2642.431174016039,18.198233370748135
Georgia,US,2020-05-12 03:32:31,33.0406,-83.6431,34002,1444,Empty,32558.0,13,335.3455182179052,251288,6015,4.2468090112346335,84000013,USA,2478.3337621887226,17.690135874360333
Grand Princess,US,2020-05-12 03:32:31,Empty,Empty,103,3,Empty,100.0,99999,Empty,Empty,Empty,2.912621359223301,84099999,USA,Empty,Empty
Guam,US,2020-05-12 03:32:31,13.4443,144.7937,151,5,124,22.0,66,91.9447844168813,3989,Empty,3.3112582781456954,316,GUM,2428.9254638340367,Empty
Illinois,US,2020-05-12 03:32:31,40.3495,-88.9861,79007,3459,Empty,75548.0,17,673.2220184083493,442425,Empty,4.378093080359968,84000017,USA,3769.92230428081,Empty
Indiana,US,2020-05-12 03:32:31,39.8494,-86.2583,24627,1540,Empty,23087.0,18,376.32980714835617,146688,4389,6.253299224428472,84000018,USA,2241.5668474023664,17.82190278962115
Iowa,US,2020-05-12 03:32:31,42.0115,-93.2105,12373,271,5249,6853.0,19,472.1234259531662,77792,Empty,2.1902529701769984,84000019,USA,2968.3525055967593,Empty
Louisiana,US,2020-05-12 03:32:31,31.1695,-91.8678,31815,2308,22608,6899.0,22,692.041748291267,220830,Empty,7.254439729687254,84000022,USA,4803.507127932123,Empty
Massachusetts,US,2020-05-12 03:32:31,42.2302,-71.5301,78462,5108,Empty,73354.0,25,1143.132376774753,394728,7732,6.510157783385588,84000025,USA,5750.890326776589,9.854451836557825
Michigan,US,2020-05-12 03:32:31,43.3266,-84.5361,47552,4584,22686,20282.0,26,596.8426531634028,298948,Empty,9.639973082099596,84000026,USA,3752.206373609795,Empty
Missouri,US,2020-05-12 03:32:31,38.4561,-92.2884,10157,514,Empty,9643.0,29,173.34373702951262,115620,Empty,5.060549374815398,84000029,USA,1973.2207221967365,Empty
Nebraska,US,2020-05-12 03:32:31,41.1254,-98.2681,8407,98,Empty,8309.0,31,551.1803796306494,46239,Empty,1.1656952539550374,84000031,USA,3031.5248690069707,Empty
Nevada,US,2020-05-12 03:32:31,38.3135,-117.0554,6152,312,183,5657.0,32,203.93165107400577,60084,Empty,5.071521456436931,84000032,USA,1991.7147794425493,Empty
New Jersey,US,2020-05-12 03:32:31,40.2989,-74.521,140206,9340,15642,115224.0,34,1578.5071024150575,425933,Empty,6.661626463917378,84000034,USA,4795.360153295527,Empty
North Carolina,US,2020-05-12 03:32:31,35.6301,-79.8064,15274,575,9115,5584.0,37,154.0047641253797,195865,Empty,3.7645672384444153,84000037,USA,1974.86860844687,Empty
Northern Mariana Islands,US,2020-05-12 03:32:31,15.0979,145.6739,19,2,12,5.0,69,34.45524445089221,2695,Empty,10.526315789473685,580,MNP,4887.20441027129,Empty
Ohio,US,2020-05-12 03:32:31,40.3888,-82.7649,24777,1357,Empty,23420.0,39,221.74074133737133,210530,4413,5.476853533518989,84000039,USA,1884.1295666851026,17.810872987044437
Pennsylvania,US,2020-05-12 03:32:31,40.5908,-77.2098,60459,3832,Empty,56627.0,42,480.30994565480336,288858,Empty,6.338179592781885,84000042,USA,2294.800944143224,Empty
Puerto Rico,US,2020-05-12 03:32:31,18.2208,-66.5901,2256,113,Empty,2143.0,72,76.90713327297124,2256,Empty,5.00886524822695,630,PRI,76.90713327297124,Empty
Texas,US,2020-05-12 03:32:31,31.0545,-97.5635,40555,1117,21713,17725.0,48,176.44452726332253,525697,Empty,2.7542843052644557,84000048,USA,2287.1744211255545,Empty
Vermont,US,2020-05-12 03:32:31,44.0459,-72.7107,926,53,785,88.0,50,151.65634606471434,20871,Empty,5.72354211663067,84000050,USA,3418.163713516904,Empty
Virgin Islands,US,2020-05-12 03:32:31,18.3358,-64.8963,69,5,60,4.0,78,64.32486855352948,1179,Empty,7.246376811594203,850,VIR,1099.1162322407429,Empty
Washington,US,2020-05-12 03:32:31,47.4009,-121.4905,17122,945,Empty,16177.0,53,226.79939062731185,248875,Empty,5.519215044971382,84000053,USA,3296.6182888898634,Empty
West Virginia,US,2020-05-12 03:32:31,38.4912,-80.9545,1366,54,775,537.0,54,103.25034504965238,63469,Empty,3.953147877013177,84000054,USA,4797.361749602041,Empty
Alabama,US,2020-05-13 03:32:30,32.3182,-86.9023,10464,435,Empty,10029.0,1,223.16549073268192,133218,1287,4.157110091743119,84000001,USA,2841.137265331271,12.299311926605505
Alaska,US,2020-05-13 03:32:30,61.3707,-152.4044,383,10,334,39.0,2,64.07371655996079,29961,Empty,2.6109660574412534,84000002,USA,5012.3044956997,Empty
American Samoa,US,2020-05-13 03:32:30,-14.270999999999999,-170.132,0,0,Empty,0.0,60,0.0,105,Empty,Empty,16,ASM,188.7097643823799,Empty
California,US,2020-05-13 03:32:30,36.1162,-119.6816,70978,2879,Empty,68099.0,6,181.02651916848896,1033370,Empty,4.056186423962354,84000006,USA,2635.5684030705493,Empty
Delaware,US,2020-05-13 03:32:30,39.3185,-75.5071,6741,237,2802,3702.0,10,692.262190838848,33291,Empty,3.5157988429016465,84000010,USA,3418.7955192428553,Empty
Diamond Princess,US,2020-05-13 03:32:30,Empty,Empty,49,0,Empty,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
District of Columbia,US,2020-05-13 03:32:30,38.8974,-77.0268,6485,336,886,5263.0,11,918.8819254437484,31050,Empty,5.181187355435621,84000011,USA,4399.581154206382,Empty
Florida,US,2020-05-13 03:32:30,27.7663,-81.6868,41923,1779,Empty,40144.0,12,197.44632382854937,579604,7654,4.243494024759679,84000012,USA,2729.7826748162706,18.25728120602056
Georgia,US,2020-05-13 03:32:30,33.0406,-83.6431,34924,1498,Empty,33426.0,13,344.4387647268431,262179,6130,4.289313938838621,84000013,USA,2585.7465037601364,17.55239949604856
Grand Princess,US,2020-05-13 03:32:30,Empty,Empty,103,3,Empty,100.0,99999,Empty,Empty,Empty,2.912621359223301,84099999,USA,Empty,Empty
Guam,US,2020-05-13 03:32:30,13.4443,144.7937,152,5,124,23.0,66,92.55369027394674,4091,Empty,3.289473684210526,316,GUM,2491.0338612547116,Empty
Illinois,US,2020-05-13 03:32:30,40.3495,-88.9861,83021,3601,Empty,79420.0,17,707.425483694857,471691,Empty,4.33745678804158,84000017,USA,4019.29913912758,Empty
Indiana,US,2020-05-13 03:32:30,39.8494,-86.2583,25127,1578,Empty,23549.0,18,383.97040095085663,150510,Empty,6.2800971066979745,84000018,USA,2299.9715464286796,Empty
Iowa,US,2020-05-13 03:32:30,42.0115,-93.2105,12912,289,5618,7005.0,19,492.69034800834737,81288,Empty,2.2382280049566297,84000019,USA,3101.7513172941867,Empty
Louisiana,US,2020-05-13 03:32:30,31.1695,-91.8678,32050,2347,22608,7095.0,22,697.1534820913125,228012,Empty,7.322932917316693,84000022,USA,4959.730413685003,Empty
Massachusetts,US,2020-05-13 03:32:30,42.2302,-71.5301,79332,5141,Empty,74191.0,25,1155.8076229804835,401496,7842,6.480361014470831,84000025,USA,5849.495000708065,9.885040084707306
Michigan,US,2020-05-13 03:32:30,43.3266,-84.5361,48021,4674,22686,20661.0,26,602.7292447753989,307890,Empty,9.733241706753295,84000026,USA,3864.440706647041,Empty
Minnesota,US,2020-05-13 03:32:30,45.6945,-93.9002,12494,614,Empty,11880.0,27,252.585391612483,120834,1799,4.914358892268289,84000027,USA,2442.8448223229366,14.398911477509204
Missouri,US,2020-05-13 03:32:30,38.4561,-92.2884,10269,529,Empty,9740.0,29,175.2551772724294,121296,Empty,5.151426623819262,84000029,USA,2070.0897830788385,Empty
Nebraska,US,2020-05-13 03:32:30,41.1254,-98.2681,8532,100,Empty,8432.0,31,559.3756392302488,47943,Empty,1.1720581340834506,84000031,USA,3143.242647868708,Empty
Nevada,US,2020-05-13 03:32:30,38.3135,-117.0554,6313,321,185,5807.0,32,209.26861398410247,64075,Empty,5.084745762711864,84000032,USA,2124.011791704636,Empty
New Jersey,US,2020-05-13 03:32:30,40.2989,-74.521,140917,9531,15642,115744.0,34,1586.5118850193478,433060,Empty,6.7635558520263706,84000034,USA,4875.599373577913,Empty
North Carolina,US,2020-05-13 03:32:30,35.6301,-79.8064,15622,600,9115,5907.0,37,157.51358027803334,202244,Empty,3.840737421584944,84000037,USA,2039.1868217738174,Empty
Northern Mariana Islands,US,2020-05-13 03:32:30,15.0979,145.6739,19,2,12,5.0,69,34.45524445089221,2873,Empty,10.526315789473685,580,MNP,5209.995647758596,Empty
Ohio,US,2020-05-13 03:32:30,40.3888,-82.7649,25250,1436,Empty,23814.0,39,225.97383536217566,217731,4539,5.687128712871287,84000039,USA,1948.574619692747,17.976237623762376
Pennsylvania,US,2020-05-13 03:32:30,40.5908,-77.2098,61310,3914,Empty,57396.0,42,487.0706225391752,295980,Empty,6.3839504159191,84000042,USA,2351.3808980451,Empty
Puerto Rico,US,2020-05-13 03:32:30,18.2208,-66.5901,2299,114,Empty,2185.0,72,78.37300505078052,2299,Empty,4.958677685950414,630,PRI,78.37300505078052,Empty
Texas,US,2020-05-13 03:32:30,31.0545,-97.5635,41432,1146,21713,18573.0,48,180.26013200774207,525697,Empty,2.765977988028577,84000048,USA,2287.1744211255545,Empty
Vermont,US,2020-05-13 03:32:30,44.0459,-72.7107,927,53,787,87.0,50,151.8201218164041,21262,Empty,5.717367853290184,84000050,USA,3482.2000324275987,Empty
Virgin Islands,US,2020-05-13 03:32:30,18.3358,-64.8963,69,6,61,2.0,78,64.32486855352948,1184,Empty,8.695652173913043,850,VIR,1103.7774545996942,Empty
Washington,US,2020-05-13 03:32:30,47.4009,-121.4905,17330,962,Empty,16368.0,53,229.55457537503295,252108,Empty,5.551067512983266,84000053,USA,3339.4428672042013,Empty
